,estimators,min_samples_split,min_samples_leaf,features,accuracy_in_sample,accuracy_out_of_sample,oob_score,public_score,private_score
78,100,10,2,,0.9675817689405338,0.944954128440367,0.9472002962894377,,
79,100,10,2,,0.9675354737158862,0.9575688073394495,0.9468993773292285,,
80,100,10,2,,0.96755862132821,0.9541284403669725,0.947061410615495,,
81,100,10,2,,0.9675354737158862,0.9334862385321101,0.9473970509941899,,
82,100,10,2,,0.967662785583667,0.9277522935779816,0.9472928867387329,,
83,100,10,2,,0.9676280641651813,0.9392201834862385,0.947177148677114,,
84,100,10,2,,0.9674891784912386,0.9655963302752294,0.9468299344922572,,
85,100,10,2,,0.9674313094604292,0.963302752293578,0.9465521631443716,,
86,100,10,2,,0.96755862132821,0.9323394495412844,0.9473391819633805,,
87,100,10,2,,0.9677900974514478,0.9518348623853211,0.9467952130737715,,
88,100,10,2,,0.967882687900743,0.948394495412844,0.9472234439017615,,
89,100,10,2,,0.9675354737158862,0.9415137614678899,0.9472118700955996,,
90,100,10,2,,0.9676975070021527,0.944954128440367,0.9468878035230666,,
91,100,10,2,,0.9677785236452859,0.948394495412844,0.9468415082984191,,
92,100,10,2,,0.967442883266591,0.963302752293578,0.9466910488183143,,
93,100,10,2,,0.9671998333371913,0.9438073394495413,0.9471192796463045,,
94,100,10,2,,0.967442883266591,0.9587155963302753,0.9468762297169047,,
95,100,10,2,,0.9679521307377144,0.944954128440367,0.9467489178491238,,
96,100,10,2,,0.967882687900743,0.9392201834862385,0.9472697391264091,,
97,100,10,2,,0.9673850142357816,0.9587155963302753,0.9470961320339807,,
98,100,10,2,,0.9677900974514478,0.9575688073394495,0.9467720654614477,,
99,100,10,2,,0.9668526191523344,0.9461009174311926,0.9472928867387329,,
100,100,10,3,,0.9647110565849932,0.9507445589919816,0.9466672839434729,,
101,100,10,3,,0.9644795777826646,0.9530355097365406,0.9469334845661509,,
102,100,10,3,,0.9648152220460411,0.9587628865979382,0.946991354266733,,
103,100,10,3,,0.9645027256628974,0.9473081328751431,0.94664413606324,,
104,100,10,3,,0.964572169303596,0.9392898052691867,0.9470955197277809,,
105,100,10,3,,0.9645142996030138,0.9484536082474226,0.9465283966620757,,
106,100,10,3,,0.9645374474832468,0.9461626575028637,0.9469334845661509,,
107,100,10,3,,0.9645027256628974,0.9530355097365406,0.946991354266733,,
108,100,10,3,,0.9643175426210345,0.9484536082474226,0.9469682063865001,,
109,100,10,3,,0.9642596729204523,0.9507445589919816,0.9464936748417264,,
110,100,10,3,,0.9645837432437124,0.9335624284077892,0.9472112591289452,,
111,100,10,3,,0.9642712468605688,0.9301260022909508,0.9470607979074316,,
112,100,10,3,,0.964224951100103,0.9518900343642611,0.9466094142428907,,
113,100,10,3,,0.9649309614472055,0.9507445589919816,0.9465746924225414,,
114,100,10,3,,0.9644564299024316,0.9530355097365406,0.9467714494045207,,
115,100,10,3,,0.9647342044652261,0.9541809851088202,0.9468177451649865,,
116,100,10,3,,0.964653186884411,0.9576174112256587,0.9470376500271988,,
117,100,10,3,,0.9642596729204523,0.9484536082474226,0.9468293191051029,,
118,100,10,3,,0.9643638383815002,0.9461626575028637,0.9470029282068495,,
119,100,10,3,,0.9643175426210345,0.9450171821305842,0.9467020057638221,,
120,100,10,3,,0.9640281941181237,0.9450171821305842,0.946991354266733,,
121,100,10,3,,0.9644680038425482,0.9461626575028637,0.9468640409254523,,
122,100,10,3,,0.9649078135669726,0.9232531500572738,0.9470145021469659,,
123,100,10,3,,0.9643869862617331,0.9461626575028637,0.9471649633684796,,
124,100,10,3,,0.964757352345459,0.9415807560137457,0.9469797803266166,,
125,100,10,3,,0.964143933519288,0.9450171821305842,0.9471533894283631,,
126,100,10,3,,0.9645027256628974,0.9530355097365406,0.9471070936678974,,
127,100,10,3,,0.9646994826448768,0.9473081328751431,0.9468524669853359,,
128,100,10,3,,0.9646068911239454,0.9507445589919816,0.9468061712248701,,
129,100,10,3,,0.9647110565849932,0.9461626575028637,0.9472112591289452,,
130,100,10,3,,0.9641670813995208,0.9473081328751431,0.9468640409254523,,
131,100,10,3,,0.9645258735431302,0.9484536082474226,0.9468871888056851,,
132,100,10,3,,0.9650119790280205,0.9369988545246277,0.9470376500271988,,
133,100,10,3,,0.9646647608245275,0.9518900343642611,0.9469797803266166,,
134,100,10,3,,0.9642712468605688,0.9541809851088202,0.9468061712248701,,
135,100,10,3,,0.9644795777826646,0.9473081328751431,0.9470492239673152,,
136,100,10,3,,0.964653186884411,0.9530355097365406,0.9467367275841715,,
137,100,10,3,,0.9644564299024316,0.9518900343642611,0.9470145021469659,,
138,100,10,3,,0.9646879087047604,0.9530355097365406,0.9467135797039387,,
139,100,10,3,,0.9646994826448768,0.9415807560137457,0.9469566324463837,,
140,100,10,3,,0.9643406905012674,0.9495990836197021,0.9467135797039387,,
141,100,10,3,,0.964919387507089,0.9335624284077892,0.9469450585062673,,
142,100,10,3,,0.964572169303596,0.9564719358533792,0.9466557100033565,,
143,100,10,3,,0.9644680038425482,0.9324169530355098,0.9468640409254523,,
144,100,10,3,,0.9644680038425482,0.9461626575028637,0.9469219106260344,,
145,100,10,3,,0.9643754123216166,0.9404352806414662,0.9470955197277809,,
146,100,10,3,,0.9642133771599866,0.9541809851088202,0.946910336685918,,
147,100,10,3,,0.9648152220460411,0.9438717067583047,0.9469682063865001,,
148,100,10,3,,0.9643985602018496,0.9473081328751431,0.9469566324463837,,
149,100,10,3,,0.9646647608245275,0.9484536082474226,0.9466094142428907,,
150,100,10,3,,0.964653186884411,0.9438717067583047,0.9470029282068495,,
151,100,10,3,,0.964410134141966,0.9564719358533792,0.9466325621231235,,
152,100,10,3,,0.9644448559623152,0.9484536082474226,0.9467367275841715,,
153,100,10,3,,0.9642943947408016,0.9473081328751431,0.946991354266733,,
154,100,10,3,,0.9647110565849932,0.9358533791523482,0.9474658858115068,,
155,100,10,3,,0.9644795777826646,0.9324169530355098,0.9470145021469659,,
156,100,10,3,,0.9647805002256918,0.9438717067583047,0.9467945972847537,,
157,100,10,3,,0.9644795777826646,0.9404352806414662,0.9470145021469659,,
158,100,10,3,,0.9644448559623152,0.9473081328751431,0.9471996851888288,,
159,100,10,3,,0.9642365250402194,0.9484536082474226,0.9468987627458015,,
160,100,10,3,,0.9641670813995208,0.9610538373424972,0.9468756148655687,,
161,100,10,3,,0.9645605953634796,0.9438717067583047,0.9471881112487124,,
162,100,10,3,,0.9644564299024316,0.9495990836197021,0.9468061712248701,,
163,100,10,3,,0.9646300390041782,0.9415807560137457,0.9470376500271988,,
164,100,10,3,,0.9645837432437124,0.9553264604810997,0.9468293191051029,,
165,100,10,3,,0.9645490214233632,0.9404352806414662,0.9472807027696438,,
166,100,10,3,,0.9645953171838288,0.9335624284077892,0.9471533894283631,,
167,100,10,3,,0.9646416129442946,0.9541809851088202,0.9466904318237057,,
168,100,10,3,,0.9646994826448768,0.9564719358533792,0.9468640409254523,,
169,100,10,3,,0.9650119790280205,0.9335624284077892,0.946910336685918,,
170,100,10,3,,0.9647689262855754,0.9473081328751431,0.9471070936678974,,
171,100,10,3,,0.9637851413756785,0.9667812142038946,0.9466557100033565,,
172,100,10,3,,0.9648846656867397,0.9541809851088202,0.9468524669853359,,
173,100,10,3,,0.964224951100103,0.9484536082474226,0.9468871888056851,,
174,100,10,3,,0.9647577602370315,0.9506880733944955,0.9466910488183143,,
175,100,10,3,,0.9647114650123839,0.9334862385321101,0.947281312932571,,
176,100,10,3,,0.9646188745630888,0.9426605504587156,0.9472002962894377,,
177,100,10,3,,0.9645494317261174,0.9472477064220184,0.946957246360038,,
178,100,10,3,,0.9650008101664314,0.9438073394495413,0.9466910488183143,,
179,100,10,3,,0.964375824633689,0.9564220183486238,0.9471077058401426,,
180,100,10,3,,0.9641212008981274,0.9529816513761468,0.9469109511353904,,
181,100,10,3,,0.9645841531446031,0.9346330275229358,0.9469919677785237,,
182,100,10,3,,0.9645494317261174,0.930045871559633,0.9471308534524664,,
183,100,10,3,,0.9649892363602695,0.9380733944954128,0.947177148677114,,
184,100,10,3,,0.9643411032152034,0.9678899082568807,0.9469803939723618,,
185,100,10,3,,0.9644336936644985,0.9621559633027523,0.9467141964306381,,
186,100,10,3,,0.964375824633689,0.9346330275229358,0.9471655748709521,,
187,100,10,3,,0.9646188745630888,0.9495412844036697,0.9471424272586283,,
188,100,10,3,,0.9643873984398509,0.9506880733944955,0.9470729844216569,,
189,100,10,3,,0.9647346126247077,0.9426605504587156,0.9470266891970093,,
190,100,10,3,,0.9645725793384412,0.9461009174311926,0.9469919677785237,,
191,100,10,3,,0.9645262841137937,0.9461009174311926,0.9467489178491238,,
192,100,10,3,,0.9645610055322793,0.9610091743119266,0.9467257702368,,
193,100,10,3,,0.964491562695308,0.9426605504587156,0.9469225249415523,,
194,100,10,3,,0.964271660378232,0.9587155963302753,0.9466794750121525,,
195,100,10,3,,0.9649892363602695,0.9461009174311926,0.946853082104581,,
196,100,10,3,,0.964491562695308,0.9369266055045872,0.9470035415846856,,
197,100,10,3,,0.9642485127659082,0.9552752293577982,0.9470266891970093,,
198,100,10,3,,0.9643989722460128,0.9564220183486238,0.9469803939723618,,
199,100,10,3,,0.9644568412768223,0.9495412844036697,0.9467952130737715,,
200,100,10,4,,0.9619217370169326,0.9507445589919816,0.9465399706021921,,
201,100,10,4,,0.9621879376396106,0.9507445589919816,0.9462621960393977,,
202,100,10,4,,0.961690258214604,0.9587628865979382,0.9467483015242879,,
203,100,10,4,,0.962037476418097,0.9484536082474226,0.9467598754644043,,
204,100,10,4,,0.9622342334000764,0.9392898052691867,0.9471186676080138,,
205,100,10,4,,0.961956458837282,0.9495990836197021,0.94664413606324,,
206,100,10,4,,0.9619796067175148,0.9461626575028637,0.9469682063865001,,
207,100,10,4,,0.962141641879145,0.9541809851088202,0.9465399706021921,,
208,100,10,4,,0.961956458837282,0.9461626575028637,0.9466788578835893,,
209,100,10,4,,0.9620027545977478,0.9518900343642611,0.9465515445423085,,
210,100,10,4,,0.9618175715558848,0.9324169530355098,0.9471996851888288,,
211,100,10,4,,0.9617481279151862,0.9289805269186713,0.9470839457876645,,
212,100,10,4,,0.9616786842744875,0.9518900343642611,0.946910336685918,,
213,100,10,4,,0.9621879376396106,0.9530355097365406,0.9467135797039387,,
214,100,10,4,,0.9614240575919261,0.9518900343642611,0.9466904318237057,,
215,100,10,4,,0.961690258214604,0.9541809851088202,0.9468408930452193,,
216,100,10,4,,0.9623499728012407,0.9599083619702177,0.9465978403027743,,
217,100,10,4,,0.96238469462159,0.9473081328751431,0.9469450585062673,,
218,100,10,4,,0.9620953461186792,0.9461626575028637,0.9465399706021921,,
219,100,10,4,,0.9623615467413572,0.9461626575028637,0.9468177451649865,,
220,100,10,4,,0.9616555363942547,0.9438717067583047,0.9468408930452193,,
221,100,10,4,,0.9620721982384464,0.9473081328751431,0.9466788578835893,,
222,100,10,4,,0.9624772861425215,0.9209621993127147,0.9468177451649865,,
223,100,10,4,,0.9618059976157683,0.9484536082474226,0.9471186676080138,,
224,100,10,4,,0.9623731206814736,0.9392898052691867,0.9467945972847537,,
225,100,10,4,,0.9617018321547204,0.9461626575028637,0.9465052487818428,,
226,100,10,4,,0.9619796067175148,0.9553264604810997,0.9464358051411442,,
227,100,10,4,,0.9620721982384464,0.9473081328751431,0.94664413606324,,
228,100,10,4,,0.9620143285378642,0.9518900343642611,0.9471070936678974,,
229,100,10,4,,0.9621532158192614,0.9450171821305842,0.9468871888056851,,
230,100,10,4,,0.9618522933762341,0.9450171821305842,0.946910336685918,,
231,100,10,4,,0.9619333109570491,0.9484536082474226,0.9466325621231235,,
232,100,10,4,,0.9622805291605421,0.9415807560137457,0.9469334845661509,,
233,100,10,4,,0.9622110855198435,0.9495990836197021,0.9467135797039387,,
234,100,10,4,,0.9620837721785628,0.9530355097365406,0.9466788578835893,,
235,100,10,4,,0.9618407194361176,0.9473081328751431,0.9465978403027743,,
236,100,10,4,,0.9622689552204257,0.9541809851088202,0.9469566324463837,,
237,100,10,4,,0.9620953461186792,0.9530355097365406,0.9468177451649865,,
238,100,10,4,,0.962141641879145,0.9461626575028637,0.9464242312010278,,
239,100,10,4,,0.9622342334000764,0.9415807560137457,0.9466094142428907,,
240,100,10,4,,0.9620027545977478,0.9473081328751431,0.9467598754644043,,
241,100,10,4,,0.96222265945996,0.9347079037800687,0.9471302415481302,,
242,100,10,4,,0.9620837721785628,0.9564719358533792,0.9468756148655687,,
243,100,10,4,,0.9621879376396106,0.9312714776632303,0.947176537308596,,
244,100,10,4,,0.961690258214604,0.9461626575028637,0.9467945972847537,,
245,100,10,4,,0.9617597018553026,0.9392898052691867,0.9469566324463837,,
246,100,10,4,,0.9619796067175148,0.9530355097365406,0.9466672839434729,,
247,100,10,4,,0.9622805291605421,0.9438717067583047,0.9467598754644043,,
248,100,10,4,,0.9615282230529739,0.9473081328751431,0.9465746924225414,,
249,100,10,4,,0.9624078425018229,0.9484536082474226,0.9465168227219593,,
250,100,10,4,,0.9617597018553026,0.9427262313860252,0.9470145021469659,,
251,100,10,4,,0.9617018321547204,0.9610538373424972,0.9466325621231235,,
252,100,10,4,,0.961956458837282,0.9484536082474226,0.9468293191051029,,
253,100,10,4,,0.9620143285378642,0.9461626575028637,0.9464589530213771,,
254,100,10,4,,0.962118493998912,0.9381443298969072,0.9471186676080138,,
255,100,10,4,,0.9620490503582134,0.9358533791523482,0.9468293191051029,,
256,100,10,4,,0.9619911806576312,0.9450171821305842,0.9471996851888288,,
257,100,10,4,,0.9621879376396106,0.9392898052691867,0.9469797803266166,,
258,100,10,4,,0.9621879376396106,0.9461626575028637,0.946563118482425,,
259,100,10,4,,0.9619448848971656,0.9484536082474226,0.9466209881830071,,
260,100,10,4,,0.9620259024779806,0.9587628865979382,0.9465052487818428,,
261,100,10,4,,0.9622110855198435,0.9450171821305842,0.9470607979074316,,
262,100,10,4,,0.9620490503582134,0.9461626575028637,0.9465862663626579,,
263,100,10,4,,0.9621069200587956,0.9404352806414662,0.9467598754644043,,
264,100,10,4,,0.9618291454960012,0.9564719358533792,0.9469566324463837,,
265,100,10,4,,0.9622805291605421,0.9392898052691867,0.9466904318237057,,
266,100,10,4,,0.9618059976157683,0.9324169530355098,0.946991354266733,,
267,100,10,4,,0.9617944236756519,0.9541809851088202,0.9467135797039387,,
268,100,10,4,,0.9620837721785628,0.9553264604810997,0.9467598754644043,,
269,100,10,4,,0.9620721982384464,0.9324169530355098,0.9470955197277809,,
270,100,10,4,,0.961956458837282,0.9461626575028637,0.9465978403027743,,
271,100,10,4,,0.9617944236756519,0.9667812142038946,0.9464126572609113,,
272,100,10,4,,0.9617944236756519,0.9553264604810997,0.9467714494045207,,
273,100,10,4,,0.9618870151965834,0.9495990836197021,0.9467020057638221,,
274,100,10,4,,0.9615170945117011,0.9472477064220184,0.9469456725538761,,
275,100,10,4,,0.9619916205643387,0.9346330275229358,0.9470035415846856,,
276,100,10,4,,0.9619453253396912,0.9392201834862385,0.9468878035230666,,
277,100,10,4,,0.9617254230226152,0.944954128440367,0.9466563273998287,,
278,100,10,4,,0.9622693919122243,0.944954128440367,0.9469109511353904,,
279,100,10,4,,0.9621652276567672,0.9564220183486238,0.9465637369505335,,
280,100,10,4,,0.9623388347491956,0.9529816513761468,0.9464364250827527,,
281,100,10,4,,0.9619221777273674,0.9334862385321101,0.9467026226244762,,
282,100,10,4,,0.9620494895951482,0.9277522935779816,0.9471540010647902,,
283,100,10,4,,0.9616328325733201,0.9403669724770642,0.9468299344922572,,
284,100,10,4,,0.9619337515335293,0.9644495412844036,0.9467257702368,,
285,100,10,4,,0.962084211013634,0.963302752293578,0.9467026226244762,,
286,100,10,4,,0.9620610634013101,0.9334862385321101,0.9472465915140853,,
287,100,10,4,,0.9621073586259578,0.9506880733944955,0.9470382630031712,,
288,100,10,4,,0.9618064396657485,0.9518348623853211,0.9464711465012384,,
289,100,10,4,,0.9622462442999005,0.9426605504587156,0.9471077058401426,,
290,100,10,4,,0.9619337515335293,0.9472477064220184,0.9466679012059906,,
291,100,10,4,,0.9622693919122243,0.9472477064220184,0.9470729844216569,,
292,100,10,4,,0.9623619823615194,0.9621559633027523,0.9467836392676096,,
293,100,10,4,,0.9622809657183862,0.9415137614678899,0.9469456725538761,,
294,100,10,4,,0.9621305062382816,0.9575688073394495,0.9464942941135622,,
295,100,10,4,,0.9621420800444435,0.9438073394495413,0.9465753107566954,,
296,100,10,4,,0.9618180134719104,0.9369266055045872,0.9468878035230666,,
297,100,10,4,,0.9617022754102914,0.9564220183486238,0.9467489178491238,,
298,100,10,4,,0.9619800467581769,0.9541284403669725,0.9467141964306381,,
299,100,10,4,,0.9619568991458531,0.9495412844036697,0.946737344042962,,
300,100,10,5,,0.959421765951783,0.9495990836197021,0.9466672839434729,,
301,100,10,5,,0.9593291744308515,0.9530355097365406,0.9463200657399798,,
302,100,10,5,,0.9593060265506186,0.9564719358533792,0.9465978403027743,,
303,100,10,5,,0.9595722271732966,0.9495990836197021,0.9467020057638221,,
304,100,10,5,,0.9596763926343445,0.9392898052691867,0.9464821009016099,,
305,100,10,5,,0.9592481568500365,0.9507445589919816,0.9468871888056851,,
306,100,10,5,,0.959502783532598,0.9473081328751431,0.9464010833207949,,
307,100,10,5,,0.958808347125612,0.9518900343642611,0.9464126572609113,,
308,100,10,5,,0.9597574102151596,0.9495990836197021,0.9464242312010278,,
309,100,10,5,,0.9594564877721322,0.9507445589919816,0.9463316396800963,,
310,100,10,5,,0.959664818694228,0.9312714776632303,0.9467598754644043,,
311,100,10,5,,0.9595143574727144,0.9324169530355098,0.9466209881830071,,
312,100,10,5,,0.9595606532331802,0.9495990836197021,0.9466325621231235,,
313,100,10,5,,0.9592250089698036,0.9530355097365406,0.9465052487818428,,
314,100,10,5,,0.9593523223110844,0.9530355097365406,0.9465052487818428,,
315,100,10,5,,0.9596995405145774,0.9530355097365406,0.9464126572609113,,
316,100,10,5,,0.9595953750535294,0.9599083619702177,0.9467135797039387,,
317,100,10,5,,0.9595606532331802,0.9461626575028637,0.9468871888056851,,
318,100,10,5,,0.9597921320355088,0.9495990836197021,0.9463663615004456,,
319,100,10,5,,0.9597342623349266,0.9450171821305842,0.9466904318237057,,
320,100,10,5,,0.9593870441314337,0.9438717067583047,0.9465978403027743,,
321,100,10,5,,0.9598731496163239,0.9461626575028637,0.9467714494045207,,
322,100,10,5,,0.959931019316906,0.9209621993127147,0.9468293191051029,,
323,100,10,5,,0.9598037059756253,0.9507445589919816,0.9467483015242879,,
324,100,10,5,,0.9594796356523652,0.9392898052691867,0.9467020057638221,,
325,100,10,5,,0.959583801113413,0.9450171821305842,0.9464821009016099,,
326,100,10,5,,0.9596416708139952,0.9518900343642611,0.9464358051411442,,
327,100,10,5,,0.9597805580953924,0.9450171821305842,0.9465978403027743,,
328,100,10,5,,0.9597226883948102,0.9507445589919816,0.9466094142428907,,
329,100,10,5,,0.9595490792930638,0.9473081328751431,0.9467135797039387,,
330,100,10,5,,0.9596763926343445,0.9461626575028637,0.9465283966620757,,
331,100,10,5,,0.9597342623349266,0.9484536082474226,0.9467135797039387,,
332,100,10,5,,0.9595953750535294,0.9381443298969072,0.9468408930452193,,
333,100,10,5,,0.9596300968738788,0.9495990836197021,0.9465862663626579,,
334,100,10,5,,0.9594680617122487,0.9518900343642611,0.9465862663626579,,
335,100,10,5,,0.9596416708139952,0.9461626575028637,0.94664413606324,,
336,100,10,5,,0.959583801113413,0.9530355097365406,0.94664413606324,,
337,100,10,5,,0.9591208435087557,0.9518900343642611,0.9465052487818428,,
338,100,10,5,,0.9595375053529474,0.9484536082474226,0.9463432136202127,,
339,100,10,5,,0.9600583326581869,0.9415807560137457,0.9465515445423085,,
340,100,10,5,,0.9595375053529474,0.9484536082474226,0.9468524669853359,,
341,100,10,5,,0.9598731496163239,0.9335624284077892,0.9467367275841715,,
342,100,10,5,,0.9594680617122487,0.9576174112256587,0.9462043263388156,,
343,100,10,5,,0.9596995405145774,0.9301260022909508,0.9468524669853359,,
344,100,10,5,,0.9591324174488721,0.9461626575028637,0.9467598754644043,,
345,100,10,5,,0.9592944526105022,0.9404352806414662,0.9468408930452193,,
346,100,10,5,,0.9597458362750431,0.9530355097365406,0.9466788578835893,,
347,100,10,5,,0.9596532447541116,0.9438717067583047,0.94664413606324,,
348,100,10,5,,0.9593523223110844,0.9473081328751431,0.9467135797039387,,
349,100,10,5,,0.9598384277959746,0.9495990836197021,0.9465515445423085,,
350,100,10,5,,0.9597458362750431,0.9415807560137457,0.9467251536440551,,
351,100,10,5,,0.9595259314128308,0.9576174112256587,0.9468061712248701,,
352,100,10,5,,0.9594333398918994,0.9461626575028637,0.9466325621231235,,
353,100,10,5,,0.9594101920116666,0.9484536082474226,0.9464358051411442,,
354,100,10,5,,0.9597226883948102,0.9347079037800687,0.9468987627458015,,
355,100,10,5,,0.9595259314128308,0.9358533791523482,0.9464821009016099,,
356,100,10,5,,0.9597111144546938,0.9450171821305842,0.9467020057638221,,
357,100,10,5,,0.9597342623349266,0.9415807560137457,0.9465515445423085,,
358,100,10,5,,0.9598037059756253,0.9461626575028637,0.9465862663626579,,
359,100,10,5,,0.9595490792930638,0.9507445589919816,0.9464821009016099,,
360,100,10,5,,0.9595143574727144,0.9587628865979382,0.9462853439196306,,
361,100,10,5,,0.9595375053529474,0.9473081328751431,0.9466788578835893,,
362,100,10,5,,0.9598268538558582,0.9518900343642611,0.9463895093806785,,
363,100,10,5,,0.9597921320355088,0.9427262313860252,0.9468061712248701,,
364,100,10,5,,0.959687966574461,0.9553264604810997,0.9466209881830071,,
365,100,10,5,,0.959155565329105,0.9392898052691867,0.9467367275841715,,
