,estimators,max_features,max_depth,min_samples_split,min_samples_leaf,max_leaf_nodes,fold,accuracy_in_sample,accuracy_out_of_sample,oob_score,auc,public_score,private_score
44,40.0,5.0,,2.0,1.0,,44,0.999120380551151,0.9507445589919816,0.9451395238481036,0.9360104283211248,,
45,40.0,5.0,,2.0,1.0,,45,0.9989004756889388,0.9610538373424972,0.9453825765905488,0.9521673031999704,,
46,40.0,5.0,,2.0,1.0,,46,0.999120380551151,0.9507445589919816,0.9455677596324116,0.955638422140354,,
47,40.0,5.0,,2.0,1.0,,47,0.998935197509288,0.9541809851088202,0.9453825765905488,0.9540957886044592,,
48,40.0,5.0,,2.0,1.0,,48,0.9992824157127812,0.9438717067583048,0.9455098899318296,0.9435425334159512,,
49,40.0,5.0,,2.0,1.0,,49,0.9989699193296374,0.9404352806414662,0.945417298410898,0.9331836982729892,,
50,40.0,5.0,,2.0,1.0,,50,0.9990625108505689,0.9621993127147768,0.9451395238481036,0.9702000531114454,,
51,40.0,5.0,,2.0,1.0,,51,0.998958345389521,0.9255441008018328,0.945787664494624,0.898464303963793,,
52,40.0,5.0,,2.0,1.0,,52,0.9992129720720824,0.9427262313860252,0.9455909075126444,0.9414983863531584,,
53,40.0,5.0,,2.0,1.0,,53,0.9993518593534796,0.9415807560137456,0.945521463871946,0.9370388223515888,,
54,40.0,5.0,,2.0,1.0,,54,0.999201398131966,0.9347079037800688,0.9459728475364868,0.9049694585360804,,
55,40.0,5.0,,2.0,1.0,,55,0.9993287114732468,0.9530355097365406,0.9451742456684528,0.9552901900359528,,
56,40.0,5.0,,2.0,1.0,,56,0.9991319544912676,0.9427262313860252,0.9452321153690352,0.9490876906318082,,
57,40.0,5.0,,2.0,1.0,,57,0.9990740847906852,0.9541809851088202,0.9454404462911308,0.9451927396891004,,
58,40.0,5.0,,2.0,1.0,,58,0.9990162150901032,0.949599083619702,0.9454983159917132,0.9336443728685108,,
59,40.0,5.0,,2.0,1.0,,59,0.9989930672098702,0.9369988545246276,0.9453941505306652,0.9355846042120552,,
60,40.0,5.0,,2.0,1.0,,60,0.9988078841680074,0.9369988545246276,0.945255263249268,0.913583252190847,,
61,40.0,5.0,,2.0,1.0,,61,0.9990740847906852,0.9576174112256588,0.9453015590097336,0.9348489410820032,,
62,40.0,5.0,,2.0,1.0,,62,0.9992361199523152,0.949599083619702,0.9452321153690352,0.9554998868336042,,
63,40.0,5.0,,2.0,1.0,,63,0.9991666763116168,0.9473081328751431,0.9449774886864736,0.9469968387776606,,
64,40.0,5.0,,2.0,1.0,,64,0.9990277890302196,0.9507445589919816,0.9451973935486858,0.9339557399723376,,
