,estimators,max_features,max_depth,min_samples_split,min_samples_leaf,max_leaf_nodes,fold,accuracy_in_sample,accuracy_out_of_sample,oob_score,auc,public_score,private_score
0,100.0,5.0,,2.0,1.0,,0,0.9999421302994178,0.9587628865979382,0.9465168227219593,0.958533653846154,,
1,100.0,5.0,,2.0,1.0,,1,0.9999074084790686,0.9392898052691867,0.9470145021469659,0.9545815797554323,,
2,100.0,5.0,,2.0,1.0,,2,0.9999537042395342,0.9587628865979382,0.9462737699795142,0.9578198271518815,,
3,100.0,5.0,,2.0,1.0,,3,0.9999421302994178,0.9289805269186713,0.9469566324463837,0.9285895862552594,,
4,100.0,5.0,,2.0,1.0,,4,0.999918982419185,0.9518900343642611,0.9466904318237057,0.9558499787934482,,
5,100.0,5.0,,2.0,1.0,,5,0.999918982419185,0.9392898052691867,0.9468061712248701,0.9227326915087694,,
6,100.0,5.0,,2.0,1.0,,6,0.9999652781796508,0.9347079037800687,0.94664413606324,0.9443980074299224,,
7,100.0,5.0,,2.0,1.0,,7,0.9999305563593014,0.9564719358533792,0.9468061712248701,0.9468292682926828,,
8,100.0,5.0,,2.0,1.0,,8,0.9999537042395342,0.9415807560137457,0.9467830233446373,0.9277234309701842,,
9,100.0,5.0,,2.0,1.0,,9,0.9999768521197672,0.9530355097365406,0.946991354266733,0.9501705191360363,,
10,100.0,5.0,,2.0,1.0,,10,0.999918982419185,0.9553264604810997,0.9465052487818428,0.9452996928642762,,
11,100.0,5.0,,2.0,1.0,,11,0.9999421302994178,0.9518900343642611,0.9465978403027743,0.9423829335221741,,
12,100.0,5.0,,2.0,1.0,,12,0.9999537042395342,0.9392898052691867,0.9469450585062673,0.932143522833178,,
13,100.0,5.0,,2.0,1.0,,13,0.9999305563593014,0.9495990836197021,0.9468524669853359,0.9546522929228817,,
14,100.0,5.0,,2.0,1.0,,14,0.9999537042395342,0.9427262313860252,0.9467598754644043,0.9449793672627236,,
15,100.0,5.0,,2.0,1.0,,15,0.9999537042395342,0.9518900343642611,0.946910336685918,0.9610387136107301,,
16,100.0,5.0,,2.0,1.0,,16,0.9999537042395342,0.9495990836197021,0.9465978403027743,0.9518991378778215,,
17,100.0,5.0,,2.0,1.0,,17,0.9999421302994178,0.9484536082474226,0.9467367275841715,0.9388981097279853,,
18,100.0,5.0,,2.0,1.0,,18,0.9999421302994178,0.9461626575028637,0.9468871888056851,0.9343792633015007,,
19,100.0,5.0,,2.0,1.0,,19,0.999918982419185,0.9461626575028637,0.9464473790812606,0.9469344649846918,,
20,100.0,5.0,,2.0,1.0,,20,0.9999305563593014,0.9404352806414662,0.9467598754644043,0.9320204322863898,,
21,100.0,5.0,,2.0,1.0,,21,0.9999652781796508,0.9369988545246277,0.9468061712248701,0.9372915528254602,,
22,100.0,5.0,,2.0,1.0,,22,0.9998958345389521,0.9484536082474226,0.9466209881830071,0.9369759378945186,,
23,100.0,5.0,,2.0,1.0,,23,0.9999421302994178,0.9518900343642611,0.9470376500271988,0.9499760555511214,,
24,100.0,5.0,,2.0,1.0,,24,0.9999305563593014,0.9518900343642611,0.9466325621231235,0.9489146392617449,,
25,100.0,5.0,,2.0,1.0,,25,0.9999768521197672,0.9553264604810997,0.9464589530213771,0.9362848578244074,,
26,100.0,5.0,,2.0,1.0,,26,0.9999537042395342,0.9495990836197021,0.9465862663626579,0.9399613823927235,,
