,max_depth,min_samples_split,max_leaf_nodes,min_samples_leaf,min_impurity_decrease,accuracy_in_sample,accuracy_out_of_sample,auc
78,none,10,none,8,0.0,0.9556954700122684,0.930045871559633,0.8774515235457064
79,none,10,none,8,0.0,0.9554871415013542,0.9231651376146788,0.8803750389737651
80,none,10,none,8,0.0,0.9553019606027638,0.9380733944954128,0.8936929424157303
81,none,10,none,8,0.0,0.9552440915719544,0.9357798165137616,0.9162096029547552
82,none,10,none,8,0.0,0.955070484479526,0.9323394495412844,0.928549190535492
83,none,10,none,8,0.0,0.9554292724705448,0.9357798165137616,0.8914624734709627
84,none,10,none,8,0.0,0.9555334367260016,0.9277522935779816,0.8858770718232044
85,none,10,none,8,0.0,0.9556260271752968,0.9254587155963304,0.8733630575552581
86,none,10,none,8,0.0,0.9554524200828683,0.9392201834862384,0.9192735553232791
87,none,10,none,8,0.0,0.9554871415013542,0.9323394495412844,0.907221042884224
88,none,10,none,8,0.0,0.955614453369135,0.9162844036697247,0.8878290565858747
89,none,10,none,8,0.0,0.9550936320918496,0.9403669724770642,0.88822309765706
90,none,10,none,8,0.0,0.9553482558274116,0.926605504587156,0.8973519866917561
91,none,10,none,8,0.0,0.9548968773870976,0.94151376146789,0.9071883237960524
92,none,10,none,8,0.0,0.9552556653781162,0.9438073394495412,0.9202601020149768
93,none,10,none,8,0.0,0.9551052058980116,0.9403669724770642,0.9113011040193204
94,none,10,none,8,0.0,0.95527881299044,0.9346330275229358,0.9179809131908404
95,none,10,none,8,0.0,0.9554408462767066,0.9311926605504588,0.8909805375682813
96,none,10,none,8,0.0,0.95485058216245,0.944954128440367,0.9205824557387056
97,none,10,none,8,0.0,0.9554292724705448,0.9254587155963304,0.8814075896248599
98,none,10,none,8,0.0,0.9552556653781162,0.930045871559633,0.9090747541760456
99,none,10,none,8,0.0,0.9553251082150876,0.9277522935779816,0.9172612796529488
100,none,20,none,8,0.0,0.9539935880371756,0.9347079037800688,0.8914572393098276
101,none,20,none,8,0.0,0.9539820140970592,0.9278350515463918,0.9054420842411038
102,none,20,none,8,0.0,0.9542134928993876,0.9347079037800688,0.8952233441106877
103,none,20,none,8,0.0,0.9538778486360112,0.9404352806414662,0.9090664030910236
104,none,20,none,8,0.0,0.9543639541209014,0.9621993127147768,0.9270750332005312
105,none,20,none,8,0.0,0.9541209013784564,0.9473081328751431,0.9206916371299934
106,none,20,none,8,0.0,0.9541324753185728,0.9438717067583048,0.9084614903725932
107,none,20,none,8,0.0,0.9541324753185728,0.9438717067583048,0.9000106951871657
108,none,20,none,8,0.0,0.9542482147197372,0.9369988545246276,0.891293038669775
109,none,20,none,8,0.0,0.9539820140970592,0.9312714776632304,0.9277731673582296
110,none,20,none,8,0.0,0.9543986759412508,0.9369988545246276,0.9000442803037442
111,none,20,none,8,0.0,0.9543408062406684,0.9518900343642612,0.9405567786671056
112,none,20,none,8,0.0,0.9542366407796206,0.9450171821305842,0.9001625685836212
113,none,20,none,8,0.0,0.9539357183365932,0.9438717067583048,0.905074777848302
114,none,20,none,8,0.0,0.9539125704563604,0.9255441008018328,0.8787852967740837
115,none,20,none,8,0.0,0.9537158134743812,0.9541809851088202,0.9218162616749987
116,none,20,none,8,0.0,0.9543060844203192,0.9450171821305842,0.8966128900339427
117,none,20,none,8,0.0,0.95427136259997,0.9404352806414662,0.9087925323697682
118,none,20,none,8,0.0,0.9539357183365932,0.9335624284077892,0.9150606000397375
119,none,20,none,8,0.0,0.954329232300552,0.9301260022909508,0.8983208955223881
120,none,20,none,8,0.0,0.9544333977616,0.9152348224513172,0.8973641604099207
121,none,20,none,8,0.0,0.9541556231988056,0.9358533791523482,0.9093944341509054
122,none,20,none,8,0.0,0.954329232300552,0.9507445589919816,0.9554159393843225
123,none,20,none,8,0.0,0.9540977534982236,0.9347079037800688,0.904390471278959
124,none,20,none,8,0.0,0.9543523801807848,0.9369988545246276,0.9002844950213371
125,none,20,none,8,0.0,0.9537505352947304,0.9541809851088202,0.9432759690488356
126,none,20,none,8,0.0,0.9536232219534496,0.9438717067583048,0.9017767124133248
127,none,20,none,8,0.0,0.9539820140970592,0.9438717067583048,0.9060085547484632
128,none,20,none,8,0.0,0.9540746056179904,0.9358533791523482,0.897536945812808
129,none,20,none,8,0.0,0.9540398837976412,0.9347079037800688,0.8924277726001864
130,none,20,none,8,0.0,0.9540514577377576,0.9381443298969072,0.9100937357110196
131,none,20,none,8,0.0,0.9543523801807848,0.9404352806414662,0.905408302475151
132,none,20,none,8,0.0,0.954329232300552,0.9404352806414662,0.9137927936023004
133,none,20,none,8,0.0,0.954063031677874,0.9415807560137456,0.9048268406854963
134,none,20,none,8,0.0,0.9538662746958948,0.9473081328751431,0.9069808290675498
135,none,20,none,8,0.0,0.9541903450191548,0.9438717067583048,0.9058014654220616
136,none,20,none,8,0.0,0.953843126815662,0.9381443298969072,0.8743563738492744
137,none,20,none,8,0.0,0.9540398837976412,0.9358533791523482,0.911126036366224
138,none,20,none,8,0.0,0.9537736831749632,0.9369988545246276,0.9049473493100944
139,none,20,none,8,0.0,0.9537736831749632,0.9541809851088202,0.93475302889096
140,none,20,none,8,0.0,0.9540167359174084,0.9392898052691868,0.8817067744447328
141,none,20,none,8,0.0,0.9538778486360112,0.9312714776632304,0.9218711459720784
142,none,20,none,8,0.0,0.954514415342415,0.9450171821305842,0.9053323763483988
143,none,20,none,8,0.0,0.9544796935220656,0.9243986254295532,0.881716384880942
144,none,20,none,8,0.0,0.9535306304325182,0.9404352806414662,0.9411789509192108
145,none,20,none,8,0.0,0.9542829365400864,0.9312714776632304,0.922635445362718
146,none,20,none,8,0.0,0.9537736831749632,0.9415807560137456,0.9076348547717844
147,none,20,none,8,0.0,0.9537042395342646,0.9404352806414662,0.9035636716963876
148,none,20,none,8,0.0,0.9540861795581068,0.9392898052691868,0.9104599730244368
149,none,20,none,8,0.0,0.953796831055196,0.9232531500572738,0.9007163323782237
150,none,20,none,8,0.0,0.9536116480133332,0.9415807560137456,0.8960169575076407
151,none,20,none,8,0.0,0.9538084049953126,0.9404352806414662,0.92479057738798
152,none,20,none,8,0.0,0.9541903450191548,0.9347079037800688,0.897938998245956
153,none,20,none,8,0.0,0.9544218238214836,0.9278350515463918,0.8780124000359422
154,none,20,none,8,0.0,0.9538662746958948,0.9324169530355098,0.8936642901864157
155,none,20,none,8,0.0,0.9544102498813672,0.9381443298969072,0.9215809506948748
156,none,20,none,8,0.0,0.9544449717017164,0.9553264604810996,0.93288612263716
157,none,20,none,8,0.0,0.9541324753185728,0.9518900343642612,0.9292010502625656
158,none,20,none,8,0.0,0.9541209013784564,0.9335624284077892,0.8932732545015715
159,none,20,none,8,0.0,0.9543871020011342,0.9266895761741124,0.892851817334576
160,none,20,none,8,0.0,0.9538894225761276,0.949599083619702,0.9143944079009014
161,none,20,none,8,0.0,0.954329232300552,0.9484536082474226,0.8884474700264173
162,none,20,none,8,0.0,0.9542829365400864,0.9266895761741124,0.9137342202195758
163,none,20,none,8,0.0,0.9540283098575248,0.9518900343642612,0.9096283259136556
164,none,20,none,8,0.0,0.9542945104802028,0.9369988545246276,0.9220927364656556
165,none,20,none,8,0.0,0.9542482147197372,0.9301260022909508,0.8856563392573786
166,none,20,none,8,0.0,0.9539935880371756,0.9312714776632304,0.9044299146426484
167,none,20,none,8,0.0,0.9541787710790384,0.949599083619702,0.9102026895342038
168,none,20,none,8,0.0,0.9539472922767096,0.9427262313860252,0.9235188072500484
169,none,20,none,8,0.0,0.9541556231988056,0.9438717067583048,0.9085849215719344
170,none,20,none,8,0.0,0.9544912674621822,0.9255441008018328,0.8929082667302876
171,none,20,none,8,0.0,0.953843126815662,0.9518900343642612,0.9411523862738675
172,none,20,none,8,0.0,0.9542134928993876,0.9358533791523482,0.9025803310613436
173,none,20,none,8,0.0,0.954167197138922,0.9392898052691868,0.9061477466626516
174,none,20,none,8,0.0,0.9547232702946692,0.9185779816513762,0.8990399315110378
175,none,20,none,8,0.0,0.953982546700308,0.9472477064220184,0.9261068395396754
176,none,20,none,8,0.0,0.9543413346913264,0.9231651376146788,0.8855600421348314
177,none,20,none,8,0.0,0.9542024490173838,0.948394495412844,0.9267756671787724
178,none,20,none,8,0.0,0.954410777528298,0.9311926605504588,0.8809279778393351
179,none,20,none,8,0.0,0.9543760561098122,0.9243119266055044,0.8822769587100798
180,none,20,none,8,0.0,0.9541561537927364,0.9380733944954128,0.8956460674157303
181,none,20,none,8,0.0,0.954295039466679,0.9369266055045872,0.920540166204986
182,none,20,none,8,0.0,0.9539478252818222,0.9311926605504588,0.9298794294124304
183,none,20,none,8,0.0,0.954387629915974,0.9346330275229358,0.8990738954273586
184,none,20,none,8,0.0,0.9544802203652694,0.9288990825688074,0.884295206809019
185,none,20,none,8,0.0,0.9544570727529456,0.9277522935779816,0.8873720290851209
186,none,20,none,8,0.0,0.954190875211222,0.944954128440367,0.9184522920710766
187,none,20,none,8,0.0,0.9542140228235456,0.9323394495412844,0.9151837583318048
188,none,20,none,8,0.0,0.9545265155899167,0.9208715596330276,0.8937437746051321
189,none,20,none,8,0.0,0.9541214323742506,0.9426605504587156,0.8869272237196766
190,none,20,none,8,0.0,0.9542834656605172,0.930045871559633,0.8995700273618952
191,none,20,none,8,0.0,0.9538205134140414,0.9426605504587156,0.9148900992918224
192,none,20,none,8,0.0,0.9541561537927364,0.9461009174311926,0.9190843974966538
193,none,20,none,8,0.0,0.9541330061804124,0.9438073394495412,0.9217375366568916
194,none,20,none,8,0.0,0.9542603180481932,0.93348623853211,0.9176548392133808
195,none,20,none,8,0.0,0.954514941783755,0.9288990825688074,0.9009785479144812
196,none,20,none,8,0.0,0.9538436610263652,0.9472477064220184,0.9196857829670328
197,none,20,none,8,0.0,0.9542140228235456,0.926605504587156,0.8852241073689542
198,none,20,none,8,0.0,0.9542371704358696,0.93348623853211,0.9132557358922718
199,none,20,none,8,0.0,0.9541098585680888,0.9311926605504588,0.9171974834866076
200,none,30,none,8,0.0,0.9514936169720258,0.9473081328751431,0.9019390264232724
201,none,30,none,8,0.0,0.951898704876101,0.9324169530355098,0.9079066811909948
202,none,30,none,8,0.0,0.9520028703371488,0.9381443298969072,0.8948575763596626
203,none,30,none,8,0.0,0.9518292612354023,0.9473081328751431,0.9127055440740408
204,none,30,none,8,0.0,0.9518408351755188,0.963344788087056,0.9271857016378928
205,none,30,none,8,0.0,0.9519334266964504,0.9518900343642612,0.9249353386339688
206,none,30,none,8,0.0,0.9520028703371488,0.9438717067583048,0.9140462198883054
207,none,30,none,8,0.0,0.9521186097383132,0.9518900343642612,0.9040534759358289
208,none,30,none,8,0.0,0.9519218527563338,0.9404352806414662,0.9000693628253791
209,none,30,none,8,0.0,0.9520491660976146,0.9335624284077892,0.9267588750576302
210,none,30,none,8,0.0,0.9523963843011076,0.9369988545246276,0.8996580053136364
211,none,30,none,8,0.0,0.9522343491394776,0.9518900343642612,0.9414569659060512
212,none,30,none,8,0.0,0.952245923079594,0.9438717067583048,0.9055222515748832
213,none,30,none,8,0.0,0.9517598175947036,0.9461626575028635,0.9085855680736274
214,none,30,none,8,0.0,0.9521186097383132,0.9266895761741124,0.8827559175883165
215,none,30,none,8,0.0,0.9517598175947036,0.9599083619702176,0.9220487927760338
216,none,30,none,8,0.0,0.9519565745766831,0.949599083619702,0.907235308551098
217,none,30,none,8,0.0,0.9522343491394776,0.9415807560137456,0.9077386329418852
218,none,30,none,8,0.0,0.9520144442772652,0.9335624284077892,0.9115835485793762
219,none,30,none,8,0.0,0.9522343491394776,0.9335624284077892,0.8972284300423019
220,none,30,none,8,0.0,0.9523153667202926,0.9243986254295532,0.9051880582144256
221,none,30,none,8,0.0,0.952060740037731,0.9335624284077892,0.9145126671680944
222,none,30,none,8,0.0,0.952164905498779,0.9541809851088202,0.9526440019041574
223,none,30,none,8,0.0,0.9517482436545872,0.9404352806414662,0.901524317676928
224,none,30,none,8,0.0,0.9520375921574982,0.9369988545246276,0.909928039494603
225,none,30,none,8,0.0,0.9516440781935396,0.9530355097365406,0.9458673990802248
226,none,30,none,8,0.0,0.9514357472714436,0.9461626575028635,0.9090862327935638
227,none,30,none,8,0.0,0.9518524091156352,0.9461626575028635,0.9168609468025666
228,none,30,none,8,0.0,0.9521533315586626,0.9369988545246276,0.9043529746115953
229,none,30,none,8,0.0,0.9518639830557516,0.9324169530355098,0.891672879776328
230,none,30,none,8,0.0,0.9518871309359844,0.9335624284077892,0.9199102652034752
231,none,30,none,8,0.0,0.9519102788162174,0.9404352806414662,0.9148021828103684
232,none,30,none,8,0.0,0.9522227751993612,0.9415807560137456,0.9194761434091112
233,none,30,none,8,0.0,0.9515399127324916,0.9415807560137456,0.9064880196762932
234,none,30,none,8,0.0,0.9517250957743544,0.9484536082474226,0.9068754391247617
235,none,30,none,8,0.0,0.9516788000138888,0.9473081328751431,0.9022131887985544
236,none,30,none,8,0.0,0.9514704690917928,0.9415807560137456,0.8797784365735685
237,none,30,none,8,0.0,0.9521070357981968,0.9324169530355098,0.9155339287620538
238,none,30,none,8,0.0,0.9517019478941215,0.9347079037800688,0.9088189905591866
239,none,30,none,8,0.0,0.95160935637319,0.9576174112256588,0.9381174277726004
240,none,30,none,8,0.0,0.9521301836784296,0.9369988545246276,0.8903277837517148
241,none,30,none,8,0.0,0.9515977824330736,0.9347079037800688,0.9326912008945456
242,none,30,none,8,0.0,0.9523732364208748,0.9484536082474226,0.9096176985919656
243,none,30,none,8,0.0,0.9523500885406418,0.9255441008018328,0.8967159422855626
244,none,30,none,8,0.0,0.9518639830557516,0.9427262313860252,0.9455922865013776
245,none,30,none,8,0.0,0.9520954618580804,0.9415807560137456,0.9261914132044002
246,none,30,none,8,0.0,0.9522112012592446,0.9450171821305842,0.9113646841862608
247,none,30,none,8,0.0,0.9518292612354023,0.9381443298969072,0.9084171620179852
248,none,30,none,8,0.0,0.952060740037731,0.9404352806414662,0.9127707473817837
249,none,30,none,8,0.0,0.9518408351755188,0.9243986254295532,0.910429799426934
250,none,30,none,8,0.0,0.952083887917964,0.9404352806414662,0.8936951592231095
251,none,30,none,8,0.0,0.9516209303133064,0.9473081328751431,0.9354303704953056
252,none,30,none,8,0.0,0.952245923079594,0.9381443298969072,0.9020512570648996
253,none,30,none,8,0.0,0.952083887917964,0.9347079037800688,0.8920702668703389
254,none,30,none,8,0.0,0.9519450006365668,0.9358533791523482,0.9078575323652374
255,none,30,none,8,0.0,0.9523732364208748,0.9392898052691868,0.9212357262990174
256,none,30,none,8,0.0,0.9521880533790118,0.9530355097365406,0.9350530198248042
257,none,30,none,8,0.0,0.9519681485167996,0.9541809851088202,0.9241789614070184
258,none,30,none,8,0.0,0.9521301836784296,0.9301260022909508,0.8969934538382733
259,none,30,none,8,0.0,0.952083887917964,0.9289805269186712,0.896174277726002
260,none,30,none,8,0.0,0.951979722456916,0.9484536082474226,0.921801502970334
261,none,30,none,8,0.0,0.9519102788162174,0.949599083619702,0.892328794960374
262,none,30,none,8,0.0,0.9522227751993612,0.9255441008018328,0.9123797518148984
263,none,30,none,8,0.0,0.9522574970197104,0.9507445589919816,0.9195568899471996
264,none,30,none,8,0.0,0.9521880533790118,0.9427262313860252,0.9237002977291544
265,none,30,none,8,0.0,0.9522343491394776,0.9369988545246276,0.898261464614408
266,none,30,none,8,0.0,0.9516440781935396,0.9381443298969072,0.9029366320589398
267,none,30,none,8,0.0,0.9519681485167996,0.9484536082474226,0.9069966868056908
268,none,30,none,8,0.0,0.951898704876101,0.9415807560137456,0.9315727928279088
269,none,30,none,8,0.0,0.952326940660409,0.9438717067583048,0.9188920747362306
270,none,30,none,8,0.0,0.9521070357981968,0.9278350515463918,0.8972708372386292
271,none,30,none,8,0.0,0.9516209303133064,0.9507445589919816,0.9463594150401726
272,none,30,none,8,0.0,0.9524889758220392,0.9404352806414662,0.911193237142604
273,none,30,none,8,0.0,0.9521186097383132,0.9450171821305842,0.9115025594700392
274,none,30,none,8,0.0,0.9522233281637,0.9254587155963304,0.9101213407762664
275,none,30,none,8,0.0,0.9520728686835952,0.9472477064220184,0.9261570933212724
276,none,30,none,8,0.0,0.9519108353973288,0.9220183486238532,0.8924245084269663
277,none,30,none,8,0.0,0.9522811971945094,0.9472477064220184,0.9333889527607924
278,none,30,none,8,0.0,0.9520728686835952,0.9369266055045872,0.8860803324099723
279,none,30,none,8,0.0,0.9522811971945094,0.9277522935779816,0.891929090018262
280,none,30,none,8,0.0,0.9520960162959192,0.9403669724770642,0.8998902738764045
281,none,30,none,8,0.0,0.9520149996527858,0.9392201834862384,0.925803324099723
282,none,30,none,8,0.0,0.9518298187541956,0.94151376146789,0.9395260198498055
283,none,30,none,8,0.0,0.951783523529548,0.9392201834862384,0.9036272429095118
284,none,30,none,8,0.0,0.9521307377144048,0.9254587155963304,0.8828859937285353
285,none,30,none,8,0.0,0.9523390662253188,0.926605504587156,0.8892757660167131
286,none,30,none,8,0.0,0.9520381472651096,0.9472477064220184,0.9152558981633568
287,none,30,none,8,0.0,0.9520960162959192,0.9380733944954128,0.91633252090049
288,none,30,none,8,0.0,0.952454804286938,0.9277522935779816,0.8927714272162405
289,none,30,none,8,0.0,0.9518298187541956,0.9438073394495412,0.8983464648558988
290,none,30,none,8,0.0,0.9521538853267284,0.9288990825688074,0.901765342205496
291,none,30,none,8,0.0,0.9517372283049004,0.9426605504587156,0.915138099218341
292,none,30,none,8,0.0,0.9520381472651096,0.948394495412844,0.9191567485439353
293,none,30,none,8,0.0,0.9520960162959192,0.948394495412844,0.9224706744868036
294,none,30,none,8,0.0,0.9520960162959192,0.9346330275229358,0.9174068392868624
295,none,30,none,8,0.0,0.9523274924191568,0.9311926605504588,0.8965651340303151
296,none,30,none,8,0.0,0.9513900141200436,0.9438073394495412,0.9299784416971916
297,none,30,none,8,0.0,0.9522811971945094,0.930045871559633,0.8857441305212893
298,none,30,none,8,0.0,0.952107590102081,0.94151376146789,0.9240364490779134
299,none,30,none,8,0.0,0.952315918612995,0.9346330275229358,0.9198131263065944
300,none,40,none,8,0.0,0.9499079871760744,0.9473081328751431,0.901272193048262
301,none,40,none,8,0.0,0.9501973356789852,0.9369988545246276,0.907316630355846
302,none,40,none,8,0.0,0.9503015011400332,0.9427262313860252,0.9006376099561078
303,none,40,none,8,0.0,0.9501741877987524,0.9484536082474226,0.9129032258064516
304,none,40,none,8,0.0,0.9502089096191016,0.967926689576174,0.929786409915892
305,none,40,none,8,0.0,0.9502899271999168,0.9530355097365406,0.9328048663665102
306,none,40,none,8,0.0,0.9503593708406152,0.9518900343642612,0.9212563557556056
307,none,40,none,8,0.0,0.9502089096191016,0.9530355097365406,0.9040641711229946
308,none,40,none,8,0.0,0.950382518720848,0.9392898052691868,0.9015529565904318
309,none,40,none,8,0.0,0.9504056666010812,0.9324169530355098,0.9273858921161826
310,none,40,none,8,0.0,0.9504056666010812,0.9392898052691868,0.9117644287840816
311,none,40,none,8,0.0,0.950324649020266,0.9541809851088202,0.9600574062262092
312,none,40,none,8,0.0,0.9505677017627112,0.9450171821305842,0.9141993497256656
313,none,40,none,8,0.0,0.9502899271999168,0.9450171821305842,0.9147046572516662
314,none,40,none,8,0.0,0.9504519623615468,0.9301260022909508,0.8894148020654046
315,none,40,none,8,0.0,0.9501163180981702,0.9576174112256588,0.917737278611014
316,none,40,none,8,0.0,0.9504403884214304,0.949599083619702,0.9154909418067312
317,none,40,none,8,0.0,0.9505677017627112,0.9415807560137456,0.909424872026498
318,none,40,none,8,0.0,0.9503362229603824,0.9415807560137456,0.9145683940537904
319,none,40,none,8,0.0,0.9505329799423616,0.9369988545246276,0.8933823529411764
320,none,40,none,8,0.0,0.9508107545051562,0.9266895761741124,0.9075187702380528
321,none,40,none,8,0.0,0.9504056666010812,0.9381443298969072,0.92510685916604
322,none,40,none,8,0.0,0.950648719343526,0.9587628865979382,0.95493494128848
323,none,40,none,8,0.0,0.9503940926609644,0.9427262313860252,0.9117393287845128
324,none,40,none,8,0.0,0.950324649020266,0.9404352806414662,0.9081164756087358
325,none,40,none,8,0.0,0.9499658568766564,0.9587628865979382,0.9535002554931016
326,none,40,none,8,0.0,0.949873265355725,0.9473081328751431,0.9196004197444498
327,none,40,none,8,0.0,0.950058448397588,0.9484536082474226,0.919601741777615
328,none,40,none,8,0.0,0.9503477969004988,0.9392898052691868,0.9126610458507012
329,none,40,none,8,0.0,0.9503362229603824,0.9358533791523482,0.902134203168686
330,none,40,none,8,0.0,0.9500931702179372,0.9415807560137456,0.9170238911751256
331,none,40,none,8,0.0,0.9504056666010812,0.9415807560137456,0.9197671019294484
332,none,40,none,8,0.0,0.9505098320621288,0.9404352806414662,0.9289693593314764
333,none,40,none,8,0.0,0.9501047441580536,0.9518900343642612,0.9227973262456362
334,none,40,none,8,0.0,0.9504172405411976,0.9473081328751431,0.9049934758606846
335,none,40,none,8,0.0,0.9502783532598004,0.9438717067583048,0.908009635651912
336,none,40,none,8,0.0,0.9500353005173552,0.9450171821305842,0.8767581303078261
337,none,40,none,8,0.0,0.9502089096191016,0.9358533791523482,0.9181003807422696
338,none,40,none,8,0.0,0.9500700223377044,0.9392898052691868,0.9057416485112564
339,none,40,none,8,0.0,0.9499079871760744,0.9610538373424972,0.9357409133271202
340,none,40,none,8,0.0,0.9504056666010812,0.9358533791523482,0.9051874374281584
