,estimators,min_samples_split,min_samples_leaf,features,accuracy_in_sample,accuracy_out_of_sample,oob_score,public_score,private_score
134,100,10,3,sqrt,0.9526973067441349,0.9507445589919816,0.9460885869376512,,
135,100,10,3,sqrt,0.9523385146005254,0.9507445589919816,0.946111734817884,,
136,100,10,3,sqrt,0.9525699934028541,0.9473081328751431,0.9461696045184662,,
137,100,10,3,sqrt,0.9525236976423884,0.9553264604810997,0.9456256293329939,,
138,100,10,3,sqrt,0.9528130461452993,0.9461626575028637,0.9459265517760211,,
139,100,10,3,sqrt,0.9524658279418062,0.9404352806414662,0.9461001608777676,,
140,100,10,3,sqrt,0.952674158863902,0.9461626575028637,0.9460654390574184,,
141,100,10,3,sqrt,0.9527783243249499,0.9358533791523482,0.9460770129975348,,
142,100,10,3,sqrt,0.9525236976423884,0.9484536082474226,0.9459844214766033,,
143,100,10,3,sqrt,0.9528014722051829,0.9312714776632303,0.9457992384347403,,
144,100,10,3,sqrt,0.952431106121457,0.9450171821305842,0.9456256293329939,,
145,100,10,3,sqrt,0.9526394370435527,0.9415807560137457,0.9460538651173018,,
146,100,10,3,sqrt,0.952326940660409,0.9530355097365406,0.9458339602550896,,
147,100,10,3,sqrt,0.9528824897859979,0.9415807560137457,0.9459265517760211,,
148,100,10,3,sqrt,0.9525584194627377,0.9450171821305842,0.9460885869376512,,
149,100,10,3,sqrt,0.9522227751993612,0.9495990836197021,0.9458223863149732,,
150,100,10,3,sqrt,0.9522690709598268,0.9404352806414662,0.9456024814527609,,
151,100,10,3,sqrt,0.9526047152232034,0.9599083619702177,0.9458802560155554,,
152,100,10,3,sqrt,0.9523500885406418,0.9518900343642611,0.9456603511533431,,
153,100,10,3,sqrt,0.9526973067441349,0.9473081328751431,0.9459844214766033,,
154,100,10,3,sqrt,0.9526857328040185,0.9369988545246277,0.9459149778359047,,
155,100,10,3,sqrt,0.9524774018819226,0.9301260022909508,0.9459265517760211,,
156,100,10,3,sqrt,0.9525236976423884,0.9461626575028637,0.945949699656254,,
157,100,10,3,sqrt,0.952431106121457,0.9415807560137457,0.9457760905545075,,
158,100,10,3,sqrt,0.9525352715825048,0.9473081328751431,0.9457876644946239,,
159,100,10,3,sqrt,0.9526047152232034,0.9507445589919816,0.9458455341952061,,
160,100,10,3,sqrt,0.9524889758220391,0.9610538373424972,0.9457876644946239,,
161,100,10,3,sqrt,0.9527551764447171,0.9461626575028637,0.9458223863149732,,
162,100,10,3,sqrt,0.9525236976423884,0.9484536082474226,0.9458223863149732,,
163,100,10,3,sqrt,0.9525584194627377,0.9450171821305842,0.9462506220992812,,
164,100,10,3,sqrt,0.9521764794388954,0.9564719358533792,0.946030717237069,,
165,100,10,3,sqrt,0.9525584194627377,0.9381443298969072,0.9459034038957882,,
166,100,10,3,sqrt,0.9527898982650663,0.9335624284077892,0.9460422911771854,,
167,100,10,3,sqrt,0.9526510109836692,0.9576174112256587,0.9458108123748568,,
168,100,10,3,sqrt,0.9523848103609912,0.9541809851088202,0.9458223863149732,,
169,100,10,3,sqrt,0.9523732364208748,0.9289805269186713,0.946192752398699,,
170,100,10,3,sqrt,0.9528014722051829,0.9518900343642611,0.9459728475364868,,
171,100,10,3,sqrt,0.9524426800615734,0.9644902634593356,0.9458108123748568,,
