,estimators,max_features,max_depth,min_samples_split,min_samples_leaf,max_leaf_nodes,fold,accuracy_in_sample,accuracy_out_of_sample,oob_score,auc,public_score,private_score
0,100.0,10.0,,2.0,1.0,,0,0.9999421302994178,0.9587628865979382,0.9470723718475481,0.9666025080688541,,
1,100.0,10.0,,2.0,1.0,,1,0.9999421302994178,0.9381443298969072,0.947176537308596,0.9554079439336742,,
2,100.0,10.0,,2.0,1.0,,2,0.9999537042395342,0.9610538373424972,0.9474890336917396,0.9560177111188621,,
3,100.0,10.0,,2.0,1.0,,3,0.9999768521197672,0.9301260022909508,0.9476394949132533,0.9377191444600281,,
4,100.0,10.0,,2.0,1.0,,4,0.9999768521197672,0.9495990836197021,0.9471881112487124,0.9614596166663301,,
5,100.0,10.0,,2.0,1.0,,5,0.9999421302994178,0.9404352806414662,0.9471533894283631,0.930508642956487,,
6,100.0,10.0,,2.0,1.0,,6,0.9999537042395342,0.9335624284077892,0.9472344070091782,0.9482649442755826,,
7,100.0,10.0,,2.0,1.0,,7,0.9999421302994178,0.9553264604810997,0.947176537308596,0.9500921409214093,,
8,100.0,10.0,,2.0,1.0,,8,0.9999537042395342,0.9415807560137457,0.9471302415481302,0.9307546710144113,,
9,100.0,10.0,,2.0,1.0,,9,0.9999074084790686,0.9507445589919816,0.9473154245899932,0.9499384236453203,,
10,100.0,10.0,,2.0,1.0,,10,0.9999074084790686,0.9541809851088202,0.9470955197277809,0.9341165608336002,,
11,100.0,10.0,,2.0,1.0,,11,0.9999652781796508,0.9530355097365406,0.9473154245899932,0.9538992652916704,,
12,100.0,10.0,,2.0,1.0,,12,0.999918982419185,0.9427262313860252,0.9474080161109246,0.947269338303821,,
13,100.0,10.0,,2.0,1.0,,13,0.9999537042395342,0.9541809851088202,0.9473269985301096,0.9551084973024436,,
14,100.0,10.0,,2.0,1.0,,14,0.9999421302994178,0.9427262313860252,0.9475816252126712,0.95184281434305,,
15,100.0,10.0,,2.0,1.0,,15,0.9999768521197672,0.9518900343642611,0.9470145021469659,0.9586381649138851,,
16,100.0,10.0,,2.0,1.0,,16,0.9999305563593014,0.9518900343642611,0.947523755512089,0.9583856299253102,,
17,100.0,10.0,,2.0,1.0,,17,0.9999652781796508,0.9507445589919816,0.9471533894283631,0.9489303826648225,,
18,100.0,10.0,,2.0,1.0,,18,0.9999305563593014,0.9495990836197021,0.9470839457876645,0.9399678425258235,,
19,100.0,10.0,,2.0,1.0,,19,0.9999305563593014,0.9495990836197021,0.9472922767097604,0.9497199937991706,,
20,100.0,10.0,,2.0,1.0,,20,0.9999768521197672,0.9415807560137457,0.947419590051041,0.9472939885173928,,
21,100.0,10.0,,2.0,1.0,,21,0.9999537042395342,0.9404352806414662,0.9474080161109246,0.9443057413653408,,
22,100.0,10.0,,2.0,1.0,,22,0.9999652781796508,0.9507445589919816,0.947419590051041,0.9539437734355863,,
23,100.0,10.0,,2.0,1.0,,23,0.9999421302994178,0.9541809851088202,0.9470839457876645,0.947347154601325,,
24,100.0,10.0,,2.0,1.0,,24,0.9999652781796508,0.9530355097365406,0.947176537308596,0.9573301174496643,,
25,100.0,10.0,,2.0,1.0,,25,0.9999652781796508,0.9564719358533792,0.9468987627458015,0.954518587321357,,
26,100.0,10.0,,2.0,1.0,,26,0.9999305563593014,0.9507445589919816,0.9474890336917396,0.9400642973359732,,
27,100.0,10.0,,2.0,1.0,,27,0.9999537042395342,0.9312714776632303,0.9470955197277809,0.9499000201794133,,
28,100.0,10.0,,2.0,1.0,,28,0.9999537042395342,0.9495990836197021,0.9472807027696438,0.9372828442670887,,
