,estimators,max_features,max_depth,min_samples_split,min_samples_leaf,max_leaf_nodes,fold,accuracy_in_sample,accuracy_out_of_sample,oob_score,auc,public_score,private_score
0,100.0,5.0,,2.0,1.0,,0,0.9999537042395342,0.9266895761741123,0.9468756148655687,0.9237977632805219,,
1,100.0,5.0,,2.0,1.0,,1,0.9999421302994178,0.9381443298969072,0.9466325621231235,0.9284404502541758,,
2,100.0,5.0,,2.0,1.0,,2,0.9999421302994178,0.9427262313860252,0.9468293191051029,0.9414726441847443,,
3,100.0,5.0,,2.0,1.0,,3,0.9999537042395342,0.9473081328751431,0.9465978403027743,0.9420343833924686,,
4,100.0,5.0,,2.0,1.0,,4,0.9999537042395342,0.9507445589919816,0.9468177451649865,0.9229028209296106,,
5,100.0,5.0,,2.0,1.0,,5,0.9999652781796508,0.9358533791523482,0.9468524669853359,0.9505624711848778,,
6,100.0,5.0,,2.0,1.0,,6,0.9999537042395342,0.9530355097365406,0.9465399706021921,0.939937407469875,,
7,100.0,5.0,,2.0,1.0,,7,0.999918982419185,0.9507445589919816,0.9468293191051029,0.955545645227687,,
8,100.0,5.0,,2.0,1.0,,8,0.9999074084790686,0.9564719358533792,0.9466209881830071,0.9491383262482287,,
9,100.0,5.0,,2.0,1.0,,9,0.9999768521197672,0.9587628865979382,0.946377935440562,0.9370677267937542,,
10,100.0,5.0,,2.0,1.0,,10,0.999918982419185,0.9381443298969072,0.94664413606324,0.9330603001037594,,
11,100.0,5.0,,2.0,1.0,,11,0.9999537042395342,0.9369988545246277,0.9468524669853359,0.943064933425885,,
12,100.0,5.0,,2.0,1.0,,12,0.9999305563593014,0.9335624284077892,0.9466209881830071,0.9357888525780682,,
13,100.0,5.0,,2.0,1.0,,13,0.9999421302994178,0.9518900343642611,0.9466557100033565,0.9385135135135135,,
14,100.0,5.0,,2.0,1.0,,14,0.9999652781796508,0.9530355097365406,0.9465978403027743,0.9596461651745921,,
15,100.0,5.0,,2.0,1.0,,15,0.999918982419185,0.9587628865979382,0.9465515445423085,0.9575955265610439,,
16,100.0,5.0,,2.0,1.0,,16,0.9999421302994178,0.9541809851088202,0.9463084917998634,0.9596667652568274,,
17,100.0,5.0,,2.0,1.0,,17,0.999918982419185,0.9507445589919816,0.9468871888056851,0.9311656920900973,,
18,100.0,5.0,,2.0,1.0,,18,0.9999305563593014,0.9461626575028637,0.9465862663626579,0.9355115362750672,,
19,100.0,5.0,,2.0,1.0,,19,0.9999305563593014,0.9564719358533792,0.9467020057638221,0.957218124341412,,
20,100.0,5.0,,2.0,1.0,,20,0.9999305563593014,0.9530355097365406,0.9468640409254523,0.9528371676252395,,
21,100.0,5.0,,2.0,1.0,,21,0.9999421302994178,0.9415807560137457,0.9465283966620757,0.935003048160943,,
22,100.0,5.0,,2.0,1.0,,22,0.9999652781796508,0.9404352806414662,0.9467251536440551,0.9407258933997217,,
23,100.0,5.0,,2.0,1.0,,23,0.9999537042395342,0.9541809851088202,0.9467598754644043,0.9448413200151726,,
24,100.0,5.0,,2.0,1.0,,24,0.9999421302994178,0.9473081328751431,0.9465515445423085,0.9442539239886191,,
25,100.0,5.0,,2.0,1.0,,25,0.9999305563593014,0.9530355097365406,0.946563118482425,0.9421639274773126,,
26,100.0,5.0,,2.0,1.0,,26,0.9999537042395342,0.9530355097365406,0.9464126572609113,0.9556640700693717,,
27,100.0,5.0,,2.0,1.0,,27,0.999918982419185,0.9518900343642611,0.9463663615004456,0.952043313230959,,
28,100.0,5.0,,2.0,1.0,,28,0.9999652781796508,0.9461626575028637,0.946563118482425,0.9339531099915708,,
29,100.0,5.0,,2.0,1.0,,29,0.999918982419185,0.9507445589919816,0.94664413606324,0.9463512677798391,,
30,100.0,5.0,,2.0,1.0,,30,0.9999537042395342,0.9438717067583047,0.9465862663626579,0.9525023299161232,,
31,100.0,5.0,,2.0,1.0,,31,0.999918982419185,0.9610538373424972,0.9466094142428907,0.9536017777411988,,
32,100.0,5.0,,2.0,1.0,,32,0.9999537042395342,0.9553264604810997,0.9469682063865001,0.9498342175066312,,
33,100.0,5.0,,2.0,1.0,,33,0.9999652781796508,0.9461626575028637,0.9469566324463837,0.93856958030306,,
34,100.0,5.0,,2.0,1.0,,34,0.9999652781796508,0.9473081328751431,0.9465283966620757,0.9245241409052594,,
35,100.0,5.0,,2.0,1.0,,35,0.9999537042395342,0.9461626575028637,0.9470492239673152,0.9431133104257114,,
36,100.0,5.0,,2.0,1.0,,36,0.9999305563593014,0.9415807560137457,0.9467020057638221,0.9278186147634331,,
37,100.0,5.0,,2.0,1.0,,37,0.9999537042395342,0.9427262313860252,0.9467714494045207,0.9448501939294737,,
38,100.0,5.0,,2.0,1.0,,38,0.9999074084790686,0.9381443298969072,0.9464358051411442,0.9437302423603793,,
39,100.0,5.0,,2.0,1.0,,39,0.9999421302994178,0.9484536082474226,0.9469682063865001,0.9396449976947903,,
40,100.0,5.0,,2.0,1.0,,40,0.9999652781796508,0.9461626575028637,0.9468871888056851,0.9348573074628093,,
41,100.0,5.0,,2.0,1.0,,41,0.9999421302994178,0.9484536082474226,0.9469334845661509,0.9366414802811328,,
42,100.0,5.0,,2.0,1.0,,42,0.9998958345389521,0.9450171821305842,0.9466557100033565,0.9432544367609303,,
43,100.0,5.0,,2.0,1.0,,43,0.9999652781796508,0.9484536082474226,0.9465862663626579,0.9421992481203006,,
44,100.0,5.0,,2.0,1.0,,44,0.9999768521197672,0.9507445589919816,0.9466904318237057,0.9320153680521839,,
45,100.0,5.0,,2.0,1.0,,45,0.999918982419185,0.9599083619702177,0.9467598754644043,0.9487559790871001,,
46,100.0,5.0,,2.0,1.0,,46,0.9999537042395342,0.9507445589919816,0.9467251536440551,0.9603513343516937,,
47,100.0,5.0,,2.0,1.0,,47,0.9999421302994178,0.9530355097365406,0.9464936748417264,0.9628530140379852,,
48,100.0,5.0,,2.0,1.0,,48,0.9999537042395342,0.9450171821305842,0.9469334845661509,0.9427281579180313,,
49,100.0,5.0,,2.0,1.0,,49,0.9999421302994178,0.9415807560137457,0.9468756148655687,0.9427449865720503,,
50,100.0,5.0,,2.0,1.0,,50,0.9999305563593014,0.9644902634593356,0.9467714494045207,0.9697486058245551,,
51,100.0,5.0,,2.0,1.0,,51,0.9999421302994178,0.9278350515463918,0.9469797803266166,0.8970043433827287,,
52,100.0,5.0,,2.0,1.0,,52,0.9999537042395342,0.9438717067583047,0.9468987627458015,0.9451360073766712,,
53,100.0,5.0,,2.0,1.0,,53,0.999918982419185,0.9427262313860252,0.9469682063865001,0.9383597834550781,,
54,100.0,5.0,,2.0,1.0,,54,0.9999537042395342,0.9312714776632303,0.9469566324463837,0.9275649653173207,,
55,100.0,5.0,,2.0,1.0,,55,0.9999537042395342,0.9484536082474226,0.9467020057638221,0.9578026022941277,,
56,100.0,5.0,,2.0,1.0,,56,0.9999537042395342,0.9484536082474226,0.9468408930452193,0.9525009077705157,,
57,100.0,5.0,,2.0,1.0,,57,0.9999768521197672,0.9518900343642611,0.94664413606324,0.9539850840147363,,
58,100.0,5.0,,2.0,1.0,,58,0.9999537042395342,0.9461626575028637,0.946910336685918,0.9451875710496401,,
59,100.0,5.0,,2.0,1.0,,59,0.999918982419185,0.9392898052691867,0.9469797803266166,0.9310548293391431,,
60,100.0,5.0,,2.0,1.0,,60,0.9999421302994178,0.9381443298969072,0.9464936748417264,0.91942108524387,,
61,100.0,5.0,,2.0,1.0,,61,0.9999421302994178,0.9576174112256587,0.9460770129975348,0.9445147044063034,,
62,100.0,5.0,,2.0,1.0,,62,0.9999421302994178,0.9450171821305842,0.9468756148655687,0.964141684327483,,
63,100.0,5.0,,2.0,1.0,,63,0.9999884260598836,0.9450171821305842,0.946991354266733,0.9459862055752466,,
64,100.0,5.0,,2.0,1.0,,64,0.9999421302994178,0.9507445589919816,0.946910336685918,0.9398478561549102,,
65,100.0,5.0,,2.0,1.0,,65,0.999918982419185,0.9530355097365406,0.946910336685918,0.9506896551724138,,
66,100.0,5.0,,2.0,1.0,,66,0.9999305563593014,0.9518900343642611,0.9468524669853359,0.9483952790143908,,
67,100.0,5.0,,2.0,1.0,,67,0.999918982419185,0.9553264604810997,0.9465978403027743,0.9405148909395973,,
68,100.0,5.0,,2.0,1.0,,68,0.9999074084790686,0.9518900343642611,0.9467135797039387,0.9213186435885524,,
69,100.0,5.0,,2.0,1.0,,69,0.9999305563593014,0.9530355097365406,0.9468061712248701,0.9510475540830249,,
70,100.0,5.0,,2.0,1.0,,70,0.9999652781796508,0.9484536082474226,0.9468871888056851,0.933899869985491,,
71,100.0,5.0,,2.0,1.0,,71,0.9999768521197672,0.9450171821305842,0.9465862663626579,0.9437636165577342,,
72,100.0,5.0,,2.0,1.0,,72,0.9999537042395342,0.9576174112256587,0.9463663615004456,0.934384066171478,,
73,100.0,5.0,,2.0,1.0,,73,0.9999421302994178,0.9461626575028637,0.9467830233446373,0.9168452935694315,,
74,100.0,5.0,,2.0,1.0,,74,0.9999074095507049,0.9472477064220184,0.9463785560519432,0.9339693228582118,,
75,100.0,5.0,,2.0,1.0,,75,0.9999074095507049,0.944954128440367,0.946853082104581,0.9524074744493024,,
76,100.0,5.0,,2.0,1.0,,76,0.9999305571630286,0.9415137614678899,0.9466679012059906,0.9309725744725337,,
77,100.0,5.0,,2.0,1.0,,77,0.9999305571630286,0.9529816513761468,0.9470035415846856,0.956487461583003,,
78,100.0,5.0,,2.0,1.0,,78,0.9999421309691905,0.9587155963302753,0.9465868845628573,0.9408560504493769,,
79,100.0,5.0,,2.0,1.0,,79,0.9999189833568667,0.9415137614678899,0.9466910488183143,0.9392118226600985,,
80,100.0,5.0,,2.0,1.0,,80,0.9999652785815143,0.9415137614678899,0.9466679012059906,0.9410283166532277,,
81,100.0,5.0,,2.0,1.0,,81,0.9999768523876762,0.9564220183486238,0.9469803939723618,0.9535929421809041,,
82,100.0,5.0,,2.0,1.0,,82,0.9999768523876762,0.9357798165137615,0.9467836392676096,0.9369927281257331,,
83,100.0,5.0,,2.0,1.0,,83,0.9999652785815143,0.9518348623853211,0.9466794750121525,0.9420291229900868,,
84,100.0,5.0,,2.0,1.0,,84,0.9999421309691905,0.948394495412844,0.946853082104581,0.9549912134070551,,
85,100.0,5.0,,2.0,1.0,,85,0.9998842619383811,0.9495412844036697,0.9466910488183143,0.9525163578548279,,
86,100.0,5.0,,2.0,1.0,,86,0.9999421309691905,0.948394495412844,0.9465637369505335,0.9559184775273316,,
87,100.0,5.0,,2.0,1.0,,87,0.9999652785815143,0.9495412844036697,0.9467257702368,0.9454942147454882,,
88,100.0,5.0,,2.0,1.0,,88,0.9999305571630286,0.9415137614678899,0.9465637369505335,0.9488997724263847,,
89,100.0,5.0,,2.0,1.0,,89,0.9999537047753524,0.9369266055045872,0.9465174417258859,0.9277415293040294,,
90,100.0,5.0,,2.0,1.0,,90,0.9999305571630286,0.9472477064220184,0.9469109511353904,0.9351342018814394,,
91,100.0,5.0,,2.0,1.0,,91,0.9999074095507049,0.9392201834862385,0.9468183606860953,0.9514251425142514,,
92,100.0,5.0,,2.0,1.0,,92,0.9999421309691905,0.9220183486238532,0.9467836392676096,0.9210354720918101,,
93,100.0,5.0,,2.0,1.0,,93,0.9999652785815143,0.9438073394495413,0.9465637369505335,0.9491118750895288,,
94,100.0,5.0,,2.0,1.0,,94,0.9999537047753524,0.9506880733944955,0.9464479988889146,0.9469609175191817,,
95,100.0,5.0,,2.0,1.0,,95,0.9999305571630286,0.9461009174311926,0.9466794750121525,0.9587833191764753,,
96,100.0,5.0,,2.0,1.0,,96,0.9999421309691905,0.9495412844036697,0.9465637369505335,0.9305357896493174,,
97,100.0,5.0,,2.0,1.0,,97,0.9999305571630286,0.9415137614678899,0.9466331797875049,0.9328673245614034,,
98,100.0,5.0,,2.0,1.0,,98,0.9999421309691905,0.9346330275229358,0.9465174417258859,0.9435434759032626,,
99,100.0,5.0,,2.0,1.0,,99,0.9999074095507049,0.9438073394495413,0.9470035415846856,0.9172911547911549,,
100,100.0,5.0,,3.0,1.0,,0,0.9979977083598569,0.9278350515463918,0.9471418154882467,0.9181267474370923,,
101,100.0,5.0,,3.0,1.0,,1,0.9978356731982269,0.9404352806414662,0.9470376500271988,0.9301652142338417,,
102,100.0,5.0,,3.0,1.0,,2,0.9980092822999734,0.9450171821305842,0.9467251536440551,0.9407636869389303,,
103,100.0,5.0,,3.0,1.0,,3,0.9980787259406719,0.9473081328751431,0.9466672839434729,0.9443426185482132,,
104,100.0,5.0,,3.0,1.0,,4,0.9978472471383433,0.9495990836197021,0.9467020057638221,0.9187053764325837,,
105,100.0,5.0,,3.0,1.0,,5,0.9981713174616035,0.9381443298969072,0.9466209881830071,0.9485292761641309,,
106,100.0,5.0,,3.0,1.0,,6,0.9977546556174118,0.9541809851088202,0.9466788578835893,0.937988418507899,,
107,100.0,5.0,,3.0,1.0,,7,0.9982407611023021,0.9495990836197021,0.9462737699795142,0.9644992452904162,,
108,100.0,5.0,,3.0,1.0,,8,0.9982060392819527,0.9599083619702177,0.9464589530213771,0.9494717429357339,,
109,100.0,5.0,,3.0,1.0,,9,0.9981597435214871,0.9576174112256587,0.9466325621231235,0.9424944918095604,,
110,100.0,5.0,,3.0,1.0,,10,0.9982870568627678,0.9404352806414662,0.9469566324463837,0.9386074307606352,,
111,100.0,5.0,,3.0,1.0,,11,0.9981250217011377,0.9358533791523482,0.9470723718475481,0.9433646747018365,,
112,100.0,5.0,,3.0,1.0,,12,0.9979745604796241,0.9324169530355098,0.946910336685918,0.9395470225127088,,
113,100.0,5.0,,3.0,1.0,,13,0.9981365956412541,0.9507445589919816,0.9465862663626579,0.945666531192847,,
114,100.0,5.0,,3.0,1.0,,14,0.9979514125993912,0.9541809851088202,0.9469797803266166,0.9630614657210401,,
115,100.0,5.0,,3.0,1.0,,15,0.9979861344197405,0.9553264604810997,0.946910336685918,0.9518546132339235,,
116,100.0,5.0,,3.0,1.0,,16,0.9980440041203227,0.9541809851088202,0.9465283966620757,0.9581238292418417,,
117,100.0,5.0,,3.0,1.0,,17,0.9981134477610213,0.9495990836197021,0.9467483015242879,0.9377889426020138,,
118,100.0,5.0,,3.0,1.0,,18,0.9980324301802063,0.9484536082474226,0.9467714494045207,0.9409562268441378,,
119,100.0,5.0,,3.0,1.0,,19,0.9981018738209049,0.9564719358533792,0.9469566324463837,0.9577114666155762,,
120,100.0,5.0,,3.0,1.0,,20,0.9982639089825349,0.9518900343642611,0.9468524669853359,0.952592314745353,,
121,100.0,5.0,,3.0,1.0,,21,0.9979745604796241,0.9415807560137457,0.9468987627458015,0.9295874822190612,,
122,100.0,5.0,,3.0,1.0,,22,0.9982870568627678,0.9415807560137457,0.9465862663626579,0.9357908768353165,,
123,100.0,5.0,,3.0,1.0,,23,0.9979861344197405,0.9518900343642611,0.9468408930452193,0.9468372378664449,,
124,100.0,5.0,,3.0,1.0,,24,0.9980208562400898,0.9495990836197021,0.9464936748417264,0.9401556405569896,,
125,100.0,5.0,,3.0,1.0,,25,0.9980671520005555,0.9518900343642611,0.9466672839434729,0.9513785861544093,,
126,100.0,5.0,,3.0,1.0,,26,0.9979977083598569,0.9553264604810997,0.9464705269614935,0.9560225555168004,,
127,100.0,5.0,,3.0,1.0,,27,0.9978819689586926,0.9518900343642611,0.9466788578835893,0.9465039209263791,,
128,100.0,5.0,,3.0,1.0,,28,0.9979629865395077,0.9438717067583047,0.9470723718475481,0.9369621469037304,,
129,100.0,5.0,,3.0,1.0,,29,0.9979398386592748,0.9507445589919816,0.9470145021469659,0.9507224377354246,,
130,100.0,5.0,,3.0,1.0,,30,0.9981713174616035,0.9461626575028637,0.9466557100033565,0.945503261882572,,
131,100.0,5.0,,3.0,1.0,,31,0.9981828914017199,0.9610538373424972,0.9468871888056851,0.9555616139585604,,
132,100.0,5.0,,3.0,1.0,,32,0.9981018738209049,0.9587628865979382,0.9464821009016099,0.9610884804850321,,
133,100.0,5.0,,3.0,1.0,,33,0.9982523350424185,0.9461626575028637,0.9468061712248701,0.9381481191068942,,
134,100.0,5.0,,3.0,1.0,,34,0.9979629865395077,0.9495990836197021,0.9469566324463837,0.9316252719894929,,
135,100.0,5.0,,3.0,1.0,,35,0.9979977083598569,0.9450171821305842,0.9465283966620757,0.9439414826855415,,
136,100.0,5.0,,3.0,1.0,,36,0.9979745604796241,0.9404352806414662,0.9469566324463837,0.9237705766642509,,
137,100.0,5.0,,3.0,1.0,,37,0.9980555780604391,0.9415807560137457,0.9467945972847537,0.9451170693520264,,
138,100.0,5.0,,3.0,1.0,,38,0.9979051168389255,0.9369988545246277,0.9470376500271988,0.9432225308937638,,
139,100.0,5.0,,3.0,1.0,,39,0.9982060392819527,0.9495990836197021,0.9467830233446373,0.9380451821115721,,
140,100.0,5.0,,3.0,1.0,,40,0.9982291871621857,0.9461626575028637,0.9468293191051029,0.9301043188411761,,
141,100.0,5.0,,3.0,1.0,,41,0.9978703950185762,0.9473081328751431,0.9464358051411442,0.9328022837331122,,
142,100.0,5.0,,3.0,1.0,,42,0.9981365956412541,0.9484536082474226,0.9467830233446373,0.9541050580011619,,
143,100.0,5.0,,3.0,1.0,,43,0.9979977083598569,0.9473081328751431,0.9468640409254523,0.9317057814439009,,
144,100.0,5.0,,3.0,1.0,,44,0.9981365956412541,0.9530355097365406,0.9467945972847537,0.9263104008781745,,
145,100.0,5.0,,3.0,1.0,,45,0.9982060392819527,0.9599083619702177,0.9468293191051029,0.9540954429159405,,
146,100.0,5.0,,3.0,1.0,,46,0.9980555780604391,0.9507445589919816,0.9467714494045207,0.9605220594842304,,
147,100.0,5.0,,3.0,1.0,,47,0.9979977083598569,0.9530355097365406,0.9464126572609113,0.9562097440132122,,
148,100.0,5.0,,3.0,1.0,,48,0.9980787259406719,0.9450171821305842,0.9469334845661509,0.9481588032220944,,
149,100.0,5.0,,3.0,1.0,,49,0.9981713174616035,0.9415807560137457,0.9468640409254523,0.9416864328700526,,
150,100.0,5.0,,3.0,1.0,,50,0.9984027962639321,0.9644902634593356,0.9467598754644043,0.9742011153403558,,
151,100.0,5.0,,3.0,1.0,,51,0.9980324301802063,0.9278350515463918,0.9467714494045207,0.9051116869844515,,
152,100.0,5.0,,3.0,1.0,,52,0.997812525317994,0.9461626575028637,0.9465978403027743,0.9428077455048409,,
153,100.0,5.0,,3.0,1.0,,53,0.9980671520005555,0.9427262313860252,0.9467367275841715,0.9376830805739924,,
154,100.0,5.0,,3.0,1.0,,54,0.9980671520005555,0.9358533791523482,0.9468177451649865,0.9175328708976084,,
155,100.0,5.0,,3.0,1.0,,55,0.9981481695813705,0.9518900343642611,0.9462853439196306,0.9555341551104263,,
156,100.0,5.0,,3.0,1.0,,56,0.9981365956412541,0.9450171821305842,0.9467483015242879,0.9458469498910675,,
157,100.0,5.0,,3.0,1.0,,57,0.9981018738209049,0.9553264604810997,0.946296917859747,0.9544927666457006,,
158,100.0,5.0,,3.0,1.0,,58,0.9980324301802063,0.9484536082474226,0.9465862663626579,0.9458128078817734,,
159,100.0,5.0,,3.0,1.0,,59,0.9979745604796241,0.9358533791523482,0.9467714494045207,0.9379675018155411,,
