,estimators,max_features,max_depth,min_samples_split,min_samples_leaf,max_leaf_nodes,fold,accuracy_in_sample,accuracy_out_of_sample,oob_score,auc,public_score,private_score
21,100.0,5.0,,2.0,1.0,2.0,21,0.8331269314012569,0.847651775486827,0.8334047059640514,0.8723074578337735,,
22,100.0,5.0,,2.0,1.0,2.0,22,0.8331963750419555,0.8407789232531501,0.8343537690535989,0.8473820398721894,,
23,100.0,5.0,,2.0,1.0,2.0,23,0.8393074154234326,0.8304696449026346,0.8398629645490214,0.8939905713201959,,
24,100.0,5.0,,2.0,1.0,2.0,24,0.8332773926227706,0.8327605956471936,0.8339371072094073,0.8850266623956585,,
25,100.0,5.0,,2.0,1.0,2.0,25,0.8341570120716195,0.8373424971363116,0.8378028032082963,0.8752047166721257,,
26,100.0,5.0,,2.0,1.0,2.0,26,0.8332195229221884,0.8384879725085911,0.8339139593291744,0.8858223849939928,,
27,100.0,5.0,,2.0,1.0,2.0,27,0.8334162799041678,0.8373424971363116,0.8363907825140913,0.8805947862276258,,
28,100.0,5.0,,2.0,1.0,2.0,28,0.8331963750419555,0.8407789232531501,0.8338560896285923,0.8767422029678709,,
29,100.0,5.0,,2.0,1.0,2.0,29,0.83347414960475,0.8316151202749141,0.8362055994722283,0.8815239594460373,,
30,100.0,5.0,,2.0,1.0,2.0,30,0.8333005405030034,0.8304696449026346,0.8340644205506881,0.8901258154706431,,
31,100.0,5.0,,2.0,1.0,2.0,31,0.8331037835210241,0.849942726231386,0.8346315436163934,0.8917460546079298,,
32,100.0,5.0,,2.0,1.0,2.0,32,0.8350366315204685,0.8339060710194731,0.8363676346338584,0.8960164835164834,,
33,100.0,5.0,,2.0,1.0,2.0,33,0.8331963750419555,0.8407789232531501,0.8343306211733661,0.8707682355478014,,
34,100.0,5.0,,2.0,1.0,2.0,34,0.8331963750419555,0.8407789232531501,0.8332426708024213,0.8501068355125163,,
35,100.0,5.0,,2.0,1.0,2.0,35,0.8331037835210241,0.849942726231386,0.8331732271617227,0.8595862225057098,,
36,100.0,5.0,,2.0,1.0,2.0,36,0.8355111630652423,0.854524627720504,0.8377680813879469,0.8468889118956415,,
37,100.0,5.0,,2.0,1.0,2.0,37,0.8353375539634957,0.8224513172966781,0.8368074443582829,0.8696491477778172,,
38,100.0,5.0,,2.0,1.0,2.0,38,0.8332426708024213,0.8361970217640321,0.8342611775326675,0.8549621611265447,,
39,100.0,5.0,,2.0,1.0,2.0,39,0.8333236883832363,0.8281786941580757,0.8358815291489682,0.868478561549101,,
40,100.0,5.0,,2.0,1.0,2.0,40,0.8331037835210241,0.849942726231386,0.8331153574611405,0.8424003621324665,,
41,100.0,5.0,,2.0,1.0,2.0,41,0.8332773926227706,0.8327605956471936,0.8336940544669622,0.8902178214090558,,
42,100.0,5.0,,2.0,1.0,2.0,42,0.833288966562887,0.8316151202749141,0.8340644205506881,0.8842506699649557,,
43,100.0,5.0,,2.0,1.0,2.0,43,0.8337634981076608,0.8258877434135166,0.8367727225379336,0.8708254252135194,,
44,100.0,5.0,,2.0,1.0,2.0,44,0.8332773926227706,0.854524627720504,0.8363097649332762,0.8573230457452872,,
45,100.0,5.0,,2.0,1.0,2.0,45,0.8386592747769123,0.8407789232531501,0.8392148239025011,0.9135627943194037,,
46,100.0,5.0,,2.0,1.0,2.0,46,0.8333815580838184,0.8224513172966781,0.835742641867571,0.9049150867103962,,
47,100.0,5.0,,2.0,1.0,2.0,47,0.8335898890059142,0.8018327605956472,0.8346199696762769,0.9125928984310487,,
48,100.0,5.0,,2.0,1.0,2.0,48,0.8334162799041678,0.8190148911798396,0.8341222902512703,0.8923209701690715,,
49,100.0,5.0,,2.0,1.0,2.0,49,0.8331963750419555,0.8407789232531501,0.8345389520954618,0.8530962695783427,,
50,100.0,5.0,,2.0,1.0,2.0,50,0.8370273492204952,0.8213058419243986,0.8386014050763302,0.8950694874745507,,
51,100.0,5.0,,2.0,1.0,2.0,51,0.8333468362634692,0.8258877434135166,0.8347935787780234,0.8530047813709029,,
52,100.0,5.0,,2.0,1.0,2.0,52,0.8333236883832363,0.8281786941580757,0.83347414960475,0.8862701705855233,,
53,100.0,5.0,,2.0,1.0,2.0,53,0.8333121144431199,0.8293241695303551,0.8357889376280367,0.8628008083354962,,
54,100.0,5.0,,2.0,1.0,2.0,54,0.8449439242601359,0.8579610538373424,0.8422819180333561,0.8580132518894297,,
55,100.0,5.0,,2.0,1.0,2.0,55,0.8334972974849828,0.8109965635738832,0.8353375539634957,0.9056069166238658,,
56,100.0,5.0,,2.0,1.0,2.0,56,0.8333584102035856,0.8247422680412371,0.8347472830175576,0.8794299201161946,,
57,100.0,5.0,,2.0,1.0,2.0,57,0.8355574588257081,0.8235967926689576,0.8378259510885291,0.8866609758289152,,
58,100.0,5.0,,2.0,1.0,2.0,58,0.8341222902512703,0.8339060710194731,0.8380227080705085,0.8986690034103827,,
59,100.0,5.0,,2.0,1.0,2.0,59,0.8333584102035856,0.8247422680412371,0.834863022418722,0.8602759622367465,,
60,100.0,5.0,,2.0,1.0,2.0,60,0.8334162799041678,0.8190148911798396,0.8349787618198864,0.8743338939541471,,
61,100.0,5.0,,2.0,1.0,2.0,61,0.8331500792814898,0.845360824742268,0.8358583812687354,0.8919853457793836,,
62,100.0,5.0,,2.0,1.0,2.0,62,0.8331037835210241,0.849942726231386,0.834677839376859,0.8681714368017118,,
